,name,duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,genre,genreEncoded,grouped_genres
5738,Zero,236571,True,14,Datsik;Protohype,Encore,0.599,0.96,1,-2.958,1.0,0.0599,0.000226,0.0997,0.0521,0.193,139.985,4.0,547.0,breakbeat,4,2
5739,A Walking Disease,223716,False,0,Chaos Descent,A New Clear Dawn,0.413,0.955,2,-6.402,1.0,0.14,5.45e-05,0.00283,0.308,0.159,199.955,3.0,736.0,iranian,12,2
5740,Firestarter - Live,321280,False,20,The Prodigy,Their Law The Singles 1990 - 2005,0.425,0.972,6,-5.073,1.0,0.195,2.07e-05,0.612,0.959,0.226,141.599,4.0,745.0,breakbeat,4,2
5741,Dödens strand,305080,False,17,Månegarm,Vredens tid,0.178,0.818,7,-7.186,1.0,0.0475,0.000268,0.0368,0.405,0.536,148.159,4.0,746.0,black-metal,1,2
5742,Eighty-Four,184000,False,2,Anenon,Inner Hue,0.151,0.119,3,-19.542,1.0,0.0392,0.959,0.958,0.107,0.0398,74.005,4.0,224.0,idm,9,2
5743,Mejor Que Ayer,184627,False,28,Porta,Equilibrio,0.836,0.902,11,-4.613,1.0,0.25,0.255,0.0,0.0801,0.621,110.943,4.0,335.0,spanish,17,0
5744,If You're Gonna Love Someone,293803,False,23,The Infamous Stringdusters,Rise Sun,0.525,0.745,7,-6.152,1.0,0.0281,0.129,0.0727,0.247,0.657,132.53,4.0,636.0,bluegrass,2,0
5745,辛,300300,False,13,Ryuji Imaichi,RILY’S NIGHT -百合演夜-,0.674,0.513,1,-6.53,1.0,0.0887,0.437,0.0,0.0818,0.63,67.524,4.0,333.0,j-dance,13,0
5746,Zombie Nazi Babe,221546,False,25,Centhron,Asgard,0.563,0.956,9,-6.137,0.0,0.0559,0.000401,0.084,0.322,0.186,145.024,4.0,527.0,industrial,11,3
5747,Chapel of Ghouls,297493,False,43,Morbid Angel,Altars of Madness,0.177,0.965,4,-7.14,1.0,0.0809,3.29e-06,0.548,0.11,0.203,96.069,4.0,470.0,black-metal,1,2
5748,Sleepin,123495,False,0,Chillowfy,Study Beats Pt. 1,0.654,0.0282,0,-25.15,0.0,0.0552,0.979,0.926,0.129,0.216,103.012,4.0,207.0,study,18,1
5749,Na drogach i bezdrożach,120346,False,14,Ewa Konstancja Bułhak,Bambukalambu,0.528,0.376,7,-10.669,1.0,0.066,0.852,9.57e-06,0.219,0.618,81.321,4.0,160.0,disney,6,0
5750,Fraud,150125,True,19,Chronic Law,Fraud,0.547,0.56,8,-10.831,1.0,0.31,0.366,0.0,0.141,0.46,117.382,5.0,256.0,j-dance,13,0
5751,Hovering,225000,False,50,Judithe Abelsen,Hovering,0.0747,0.00506,5,-34.786,1.0,0.0426,0.994,0.923,0.108,0.153,78.588,3.0,400.0,sleep,16,1
5752,Terrible Lie,278866,False,55,Nine Inch Nails,Pretty Hate Machine,0.61,0.605,6,-12.484,1.0,0.0419,0.000925,0.157,0.344,0.458,87.953,4.0,403.0,industrial,11,3
5753,不對稱的愛情 (主題曲),273231,False,24,Eli Low,《攻星計》電視連續劇原聲帶,0.507,0.594,5,-4.956,1.0,0.0275,0.459,0.0,0.131,0.222,149.826,4.0,661.0,mandopop,15,0
5754,Bahama Breeze,144494,False,26,"Sarah, the Illstrumentalist",Discover the World Vol. 1,0.756,0.4,6,-8.383,1.0,0.0676,0.554,0.508,0.426,0.568,88.983,4.0,214.0,study,18,1
5755,Distancia 1.5,206329,False,32,Porta,Equilibrio,0.637,0.885,3,-5.605,1.0,0.355,0.325,0.0,0.0988,0.55,90.401,4.0,307.0,spanish,17,0
5756,Lonesome Road Blues,121586,False,27,Flatt & Scruggs,Foggy Mountain Banjo,0.341,0.82,7,-7.034,1.0,0.0306,0.144,0.943,0.0982,0.967,149.756,4.0,288.0,bluegrass,2,0
5757,Zero To Hero,140573,False,69,Chorus - Hercules;Lillias White;Cheryl Freeman;LaChanze;Roz Ryan;Vaneese Thomas;Tawatha Agee;Disney,Hercules (Original Motion Picture Soundtrack),0.474,0.82,0,-7.699,1.0,0.243,0.493,0.0,0.0978,0.697,164.718,4.0,329.0,disney,6,0
5758,売旬,310599,False,25,QUEEN BEE;Ai Shinozaki,売旬,0.692,0.969,0,-3.427,1.0,0.0395,0.126,0.00183,0.0563,0.863,129.988,4.0,670.0,j-dance,13,0
5759,Hooligan Spirit - Original,274000,False,16,Hybrid,I Choose Noise,0.638,0.741,1,-10.087,0.0,0.0453,0.00464,0.819,0.572,0.177,127.019,4.0,578.0,breakbeat,4,2
5760,Ordsmedar Av Rang,267386,True,8,Kvelertak,Kvelertak,0.4,0.823,0,-5.412,1.0,0.0563,0.000337,0.787,0.1,0.128,134.887,4.0,597.0,black-metal,1,2
5761,Star Maker,268986,False,0,Priest,Cyberhead,0.611,0.818,2,-5.281,1.0,0.0305,0.00179,0.0407,0.0904,0.943,127.975,4.0,565.0,industrial,11,3
5762,Männer sind Krieger,232640,False,26,Matthias Reim,Männer Sind Krieger,0.504,0.68,7,-7.437,0.0,0.0299,0.0567,4.76e-05,0.113,0.345,106.982,4.0,404.0,happy,8,3
5763,The Hard Way,269146,False,29,Sierra Hull,Secrets,0.368,0.233,1,-12.382,1.0,0.0303,0.861,2.56e-06,0.103,0.36,158.241,4.0,687.0,bluegrass,2,0
5764,Always RIP - Eddie K & Minus Remix,356573,False,14,Ed Solo;Deekline,"Always RIP, Pt. 1",0.556,0.935,9,-2.385,0.0,0.0498,0.0117,6.98e-06,0.332,0.0743,87.505,4.0,516.0,breakbeat,4,2
5765,Forever Young (Glee Cast Version),234653,False,15,Glee Cast,"Glee: The Music, The Complete Season Three",0.637,0.272,0,-8.468,1.0,0.0263,0.826,0.0,0.0958,0.179,97.036,4.0,320.0,techno,19,2
5766,擁抱,286826,False,49,Mayday,五月天 | 步步 | 自選作品輯 the Best of 1999-2013,0.415,0.448,0,-7.659,1.0,0.0303,0.417,0.0,0.106,0.249,119.889,4.0,508.0,mandopop,15,0
5767,La Increíble Historia del Hombre Que Podía Volar Pero No Sabía Cómo,289140,False,56,IZAL,Autoterapia,0.548,0.838,11,-5.683,1.0,0.161,0.0761,0.000134,0.327,0.438,156.914,4.0,743.0,spanish,17,0
5768,Over The Rainbow,274333,False,25,Sakurako Ohara,HAPPY,0.489,0.901,6,-1.337,1.0,0.0483,0.025,0.0,0.242,0.331,135.036,4.0,608.0,j-idol,14,3
5769,Take California - Short One,239093,False,47,Propellerheads,Take California,0.713,0.871,0,-6.715,1.0,0.0516,0.000604,0.724,0.071,0.183,119.859,4.0,471.0,breakbeat,4,2
5770,I'm Still Awake - Original,384053,False,16,Hybrid,Morning Sci - Fi,0.605,0.523,0,-10.024,1.0,0.0392,0.0773,0.499,0.609,0.3,94.998,4.0,607.0,breakbeat,4,2
5771,Alive,201677,False,34,Skindred,Big Tings,0.476,0.947,10,-4.71,0.0,0.0688,0.000375,0.000409,0.222,0.852,171.947,4.0,576.0,industrial,11,3
5772,Thunderstorm: Relaxing Storm - Loopable,220187,False,35,Thunderstorms HD,Thunderstorms for Sleep,0.169,0.873,2,-21.541,1.0,0.072,0.000228,0.903,0.707,0.0224,87.007,4.0,316.0,sleep,16,1
5773,最偉大的作品,244046,False,57,Jay Chou,最偉大的作品,0.622,0.58,7,-7.295,0.0,0.0595,0.501,0.00848,0.104,0.23,160.011,4.0,642.0,mandopop,15,0
5774,Cerebral,186098,True,0,Preston,Addictive en direct du bendo,0.352,0.487,7,-7.977,0.0,0.0405,0.547,0.000164,0.125,0.299,189.631,4.0,574.0,idm,9,2
5775,yaadein,162352,False,46,Zaeden;AAKASH,Genesis 1:1,0.643,0.508,5,-8.325,1.0,0.0432,0.492,0.0,0.121,0.408,170.136,4.0,452.0,indian,10,0
5776,Funky Souls,333628,False,15,Robert Hood,Funky Souls,0.763,0.983,1,-6.796,1.0,0.111,0.00204,0.00104,0.893,0.64,125.142,4.0,694.0,chicago-house,5,2
5777,Feel The Melody - Original Mix,320914,False,22,S3RL;Sara,Feel The Melody,0.48,0.996,6,-1.536,0.0,0.153,0.00128,0.105,0.0855,0.464,175.071,4.0,925.0,happy,8,3
5778,Shhhh On a Plane,180000,False,46,Silent Knights,Shhhhhhhhhh White Noise,0.273,0.415,1,-11.914,1.0,0.0701,4.32e-06,0.0,0.223,0.0778,129.989,4.0,386.0,sleep,16,1
5779,Ect,416200,False,10,Freeform,Elastic Speakers,0.435,0.468,3,-12.951,1.0,0.0401,0.551,0.277,0.644,0.0884,120.033,4.0,754.0,idm,9,2
5780,Un minuto nada más - Remaster 2015,265760,False,30,Hombres G,30 años y un día,0.564,0.822,2,-4.959,1.0,0.0305,0.0925,0.000414,0.237,0.96,124.502,4.0,548.0,spanish,17,0
5781,A Big Old Downpour,598331,False,33,White Noise Research,White Noise for Baby: Soothing Sounds for Newborn Babies to Aid Sleep,0.168,1.0,4,-17.693,1.0,0.0523,0.994,0.699,0.963,1e-05,123.451,3.0,1121.0,sleep,16,1
5782,薔薇のように咲いて 桜のように散って,262680,False,21,Seiko Matsuda,薔薇のように咲いて 桜のように散って,0.415,0.378,3,-7.142,1.0,0.028,0.466,0.0,0.1,0.212,75.096,4.0,323.0,j-idol,14,3
5783,Zara Zara - LoFi,256971,False,48,Bombay Jayashri;Danvendra Arya,LoFi Songs,0.635,0.486,11,-11.857,0.0,0.0698,0.707,0.0854,0.422,0.343,130.088,4.0,550.0,indian,10,0
5784,Magnificent Glorification of Lucifer,260426,False,17,Inquisition,Magnificent Glorification of Lucifer,0.213,0.924,3,-5.622,1.0,0.0821,5.06e-05,0.877,0.0811,0.205,127.25,4.0,606.0,black-metal,1,2
5785,Under Black Sails,446453,False,21,Fleshgod Apocalypse,Labyrinth,0.241,0.986,4,-2.893,1.0,0.249,0.00876,0.0746,0.265,0.0393,127.431,3.0,1005.0,black-metal,1,2
5786,Face The Nation,305660,False,9,Mike Dunn;MD III,Face The Nation,0.745,0.837,10,-7.614,1.0,0.0483,0.00367,0.326,0.296,0.57,129.953,4.0,660.0,chicago-house,5,2
5787,Adrift,268850,False,0,Pleq;Hakobune,Adrift,0.234,0.458,7,-16.513,1.0,0.0347,0.0823,0.949,0.137,0.2,76.028,4.0,339.0,idm,9,2
5788,The Light,405120,False,28,Cosmonov,Let's Start The Game,0.812,0.916,11,-6.657,0.0,0.0601,0.00217,0.583,0.198,0.97,128.004,4.0,836.0,techno,19,2
5789,白雪姫,270506,False,21,Flower,白雪姫,0.511,0.643,2,-4.048,0.0,0.0358,0.555,0.0,0.182,0.388,159.839,4.0,706.0,j-idol,14,3
5790,溫柔 #MaydayBlue20th - feat.孫燕姿,271018,False,53,Mayday;Stefanie Sun,溫柔 #MaydayBlue20th,0.437,0.675,10,-6.223,1.0,0.0379,0.392,0.0,0.127,0.364,148.068,4.0,658.0,mandopop,15,0
5791,Elevation,272227,True,19,Amnesys,Elevation,0.509,0.886,9,-4.5,0.0,0.0641,0.000551,0.125,0.36,0.522,165.013,4.0,740.0,happy,8,3
5792,V-7,21120,False,0,Leila Bela,Angra Manyu,0.229,0.0577,8,-27.96,0.0,0.196,0.626,0.931,0.108,0.253,172.897,4.0,59.0,iranian,12,2
5793,Retorciendo palabras,237640,False,28,Fangoria,El paso trascendental del vodevil a la astracanada. Antologia de canciones de ayer y de hoy (Super Deluxe edition),0.747,0.865,10,-7.438,0.0,0.0481,0.032,0.0,0.109,0.792,124.963,4.0,480.0,spanish,17,0
5794,chaos theory,105714,False,34,slån,chaos theory,0.721,0.444,10,-6.305,0.0,0.392,0.613,0.89,0.0928,0.713,168.138,4.0,288.0,study,18,1
5795,Pure Brown Noise - Loopable with No Fade,71397,False,40,Deep Sleep;Relaxation And Meditation;Relax;Ontspanning Sound;Relajacion Del Mar,White Noise Spa Collection - 50 Shades of Ambience (Loopable and without fade),0.0,2.01e-05,10,-17.502,1.0,0.0,0.0,0.124,0.688,0.0,0.0,0.0,0.0,sleep,16,1
5796,Felicidade,166506,False,43,Peixelétrico,Peixelétrico,0.635,0.645,0,-6.129,1.0,0.0724,0.205,0.0,0.0795,0.874,168.195,4.0,448.0,forro,7,0
5797,Why so serious,339613,False,25,Tha Playah,My Misery,0.52,0.968,1,-3.658,1.0,0.174,0.00967,0.208,0.281,0.349,170.019,4.0,949.0,happy,8,3
5798,Pasión,231299,False,24,Planetshakers,Legado,0.567,0.865,8,-6.731,1.0,0.0357,0.000526,0.00187,0.353,0.444,131.984,4.0,500.0,iranian,12,2
5799,Boo Is A Cube,138306,False,24,Randy Newman,"Monsters, Inc. (Original Motion Picture Soundtrack)",0.341,0.118,7,-14.101,1.0,0.0394,0.829,0.669,0.0678,0.115,109.815,4.0,259.0,disney,6,0
5800,Bebe Vem Me Procurar (Versão Grave),149304,False,26,Os Barões Da Pisadinha,Paredão Explode,0.683,0.804,1,-7.745,1.0,0.0368,0.00706,0.000434,0.123,0.599,171.981,4.0,421.0,forro,7,0
5801,Loopable Woods,99778,False,35,Relaxing Music Therapy;4D Nature Recordings;Crickets - Tinnitus Sleep Solution,Night Crickets for Babies,0.381,0.086,9,-43.714,1.0,0.0459,0.197,0.933,0.183,0.04,137.552,3.0,228.0,sleep,16,1
5802,Happinezz - Edit,245760,False,52,Boris Brejcha;Ginger,Happinezz (Edit),0.751,0.509,7,-12.551,1.0,0.0449,0.00468,0.76,0.128,0.266,125.023,4.0,512.0,techno,19,2
5803,This Song's For You,165040,False,25,El Michels Affair,Sounding Out the City,0.542,0.517,0,-8.13,1.0,0.0266,0.0159,0.322,0.13,0.326,66.552,4.0,178.0,afrobeat,0,0
5804,O Jesus Nous Voici Comme Autrefois Les Anges (Remastered 2014),118462,False,0,Traditional;Les Chanteurs de la Vierge,"Classical Christmas, Vol. 2",0.322,0.142,8,-20.332,1.0,0.0407,0.988,1.41e-05,0.175,0.0787,107.031,3.0,212.0,sleep,16,1
5805,GodDamn,200586,True,29,HELLYEAH,HELLYEAH,0.427,0.984,5,-3.054,0.0,0.116,1.69e-05,0.000111,0.355,0.352,151.255,4.0,499.0,industrial,11,3
5806,Thugged out Bitch,319453,False,15,Dillinja,"Big Bad Bass, Vol. 1",0.616,0.967,2,-3.785,1.0,0.0736,0.000185,0.278,0.03,0.377,172.078,4.0,904.0,industrial,11,3
5807,Volví,230125,True,81,Aventura;Bad Bunny,Volví,0.725,0.86,1,-3.726,1.0,0.182,0.422,0.000284,0.0674,0.791,175.896,4.0,668.0,spanish,17,0
5808,Great Balls Of Fire Sound,117000,False,4,Sleep;White Noise;Fireplace Sounds,Fire Ambience: Sounds of Burning Wood of Bonfire Vol. 1,0.222,0.502,1,-24.618,1.0,0.061,0.86,0.97,0.101,0.227,132.561,1.0,253.0,indian,10,0
5809,Malaria,220280,False,23,Ondatrópica,Baile Bucanero,0.647,0.798,7,-9.506,0.0,0.0384,0.125,0.0132,0.819,0.906,109.897,4.0,400.0,afrobeat,0,0
5810,La maison sait,88640,False,20,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),0.179,0.204,1,-14.463,1.0,0.0377,0.933,0.973,0.0832,0.0455,149.474,4.0,201.0,disney,6,0
5811,A Tu Merced,175918,False,81,Bad Bunny,YHLQMDLG,0.86,0.791,0,-4.784,1.0,0.0568,0.169,0.000106,0.106,0.887,92.023,4.0,267.0,spanish,17,0
5812,T.I.B.W.F.,160600,False,22,The Budos Band,The Budos Band,0.674,0.607,1,-7.76,1.0,0.057,0.0124,0.87,0.147,0.712,77.845,4.0,196.0,afrobeat,0,0
5813,Love Docchi♡,216840,False,21,Last Idol,Everything will be all right (Special Edition),0.457,0.99,2,-2.152,1.0,0.0889,0.000661,7.27e-06,0.0981,0.795,168.053,4.0,591.0,j-idol,14,3
5814,Right In Two,535800,False,60,TOOL,"10,000 Days",0.44,0.568,7,-8.54,1.0,0.0293,0.00442,0.84,0.119,0.248,118.389,3.0,1072.0,black-metal,1,2
5815,法蘭西多士,254305,False,47,告五人,我肯定在幾百年前就說過愛你,0.745,0.639,11,-6.612,1.0,0.0442,0.0317,0.00186,0.208,0.762,124.969,4.0,514.0,mandopop,15,0
5816,De Mysteriis Dom Sathanas,381853,False,47,Mayhem,De Mysteriis Dom Sathanas,0.0697,0.816,9,-6.41,1.0,0.0803,8.74e-06,0.833,0.303,0.0387,179.783,4.0,1132.0,black-metal,1,2
5817,De Conexion,96302,False,8,Cuencos Tibetanos Sonidos Relajantes,Tibetanos Sonidos Relajantes,0.121,0.242,8,-17.98,1.0,0.0375,0.000878,0.813,0.12,0.0362,85.784,4.0,132.0,brazil,3,0
5818,Digital Mania,93176,False,2,DGHTR,HoriZon Butterfly,0.798,0.0677,4,-10.967,0.0,0.0967,0.9,0.962,0.106,0.324,170.021,4.0,264.0,study,18,1
5819,Control Yourself,372504,False,29,Hozho,"Singles Collection, Vol. 1",0.8,0.545,7,-11.732,1.0,0.045,0.0952,0.747,0.11,0.237,124.982,4.0,768.0,techno,19,2
5820,En Alabama,157440,False,24,Therion,Les Fleurs du mal,0.497,0.919,8,-2.693,0.0,0.0297,6.95e-05,0.323,0.0565,0.643,101.984,4.0,261.0,black-metal,1,2
5821,White Noise - BP 940 hz,158709,False,37,Granular,Unison,0.0,2.03e-05,8,-25.693,1.0,0.0,0.754,0.00641,0.962,0.0,0.0,0.0,0.0,sleep,16,1
5822,Spiritual Plasma Evocation,321320,False,17,Inquisition,Obscure Verses for the Multiverse,0.479,0.926,7,-9.217,0.0,0.0934,1.06e-05,0.736,0.144,0.0722,115.009,4.0,616.0,black-metal,1,2
5823,Kingdom,351736,False,24,VNV Nation,Empires,0.525,0.815,8,-8.978,1.0,0.0403,0.000898,0.0284,0.1,0.657,135.031,4.0,784.0,industrial,11,3
5824,My Joe,210573,False,19,Flower,F,0.582,0.934,4,-3.256,0.0,0.061,0.113,6.06e-05,0.11,0.849,117.829,4.0,404.0,j-idol,14,3
5825,Melancholy Man,345346,False,54,The Moody Blues,A Question Of Balance,0.385,0.434,1,-11.544,0.0,0.0313,0.722,5e-06,0.192,0.388,132.454,4.0,761.0,bluegrass,2,0
5826,The Darkness That You Fear,365932,False,48,The Chemical Brothers,The Darkness That You Fear,0.554,0.81,9,-5.079,1.0,0.0382,0.0725,0.369,0.148,0.21,128.023,4.0,769.0,breakbeat,4,2
5827,ロミオの心臓,215520,False,19,BiS,Re:STUPiD,0.638,0.959,4,-2.314,1.0,0.0674,0.0119,0.0,0.129,0.58,142.067,4.0,500.0,j-idol,14,3
5828,Hag,211493,False,24,Otep,Hydra,0.358,0.992,2,-4.362,1.0,0.268,0.00223,0.0227,0.398,0.137,184.173,3.0,637.0,industrial,11,3
5829,Calm Rain Water (No Fade),66000,False,31,Pink Noise,Pink Noise Rain Sounds,0.129,0.567,1,-34.024,1.0,0.0523,0.0812,0.923,0.363,0.0338,200.864,4.0,220.0,sleep,16,1
5830,Pink Noise For Sleep 8,100934,False,34,Granular,Pink Noise For Sleep,0.172,0.00535,3,-27.093,1.0,0.0992,0.955,1.0,0.113,1e-05,79.335,4.0,126.0,sleep,16,1
5831,Rainbow In The Sky - Re-Style & Bass-D Remix,330000,False,23,Paul Elstak,Rainbow In The Sky (Re-Style & Bass-D Remix),0.401,0.984,6,-3.213,1.0,0.0495,0.00936,0.553,0.0913,0.466,170.029,4.0,932.0,happy,8,3
5832,Love Is Everywhere (New Location),424968,False,0,Westbam/ML;The Love Committee,Love Is Everywhere,0.722,0.666,5,-12.723,0.0,0.0389,0.401,0.154,0.0653,0.401,133.333,4.0,944.0,techno,19,2
5833,Roll It Up,361266,False,17,The Crystal Method,Fast & Furious 6,0.617,0.991,10,-3.26,0.0,0.13,0.0157,0.856,0.597,0.289,117.006,4.0,703.0,breakbeat,4,2
5834,Demorô - Live,213773,False,33,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),0.549,0.901,2,-6.208,1.0,0.296,0.721,0.0,0.913,0.35,152.298,4.0,539.0,afrobeat,0,0
5835,Beautiful Monster,251133,False,0,Ne-Yo,Halloween Hits,0.722,0.826,5,-5.464,0.0,0.108,0.227,4.06e-06,0.222,0.494,127.929,4.0,529.0,breakbeat,4,2
5836,World Beat,318426,False,16,Armando,One World One Future,0.76,0.446,8,-11.894,0.0,0.0728,0.0117,0.882,0.0859,0.453,125.056,4.0,658.0,chicago-house,5,2
5837,Você Não Me Ensinou a Te Esquecer - Ao Vivo,267160,False,0,Zezo,"Samba Canção 2, Vol. 9 (O Príncipe dos Teclados) [Ao Vivo]",0.747,0.703,0,-5.581,1.0,0.0338,0.499,0.0,0.124,0.768,116.988,4.0,516.0,forro,7,0
5838,Creeper,301899,False,25,DJ Zinc;Dynamite MC,Drop Beats Not Bombs,0.634,0.614,1,-9.197,1.0,0.0327,0.00281,6.71e-05,0.157,0.656,87.995,4.0,421.0,j-dance,13,0
5839,Something We All Adore - Original Mix,477120,False,51,Solomun,Something We All Adore,0.812,0.579,11,-8.414,1.0,0.0524,0.000743,0.873,0.0972,0.521,119.992,4.0,945.0,techno,19,2
5840,SHAKE! SHAKE! (Prod. ポルカドットスティングレイ),193613,False,17,Shiritsu Ebisu Chugaku,playlist,0.66,0.959,1,-3.332,1.0,0.103,0.0188,3.38e-06,0.0215,0.589,132.99,4.0,416.0,j-idol,14,3
5841,Where I'm Standing Now,270560,False,42,Phil Wickham;Brandon Lake,Hymn of Heaven,0.303,0.685,8,-6.018,1.0,0.0409,0.0834,0.0,0.14,0.248,155.862,3.0,692.0,afrobeat,0,0
5842,Ocean Tides,284210,False,0,Kyson,Blackstone,0.282,0.259,0,-15.152,1.0,0.0314,0.78,0.653,0.103,0.0383,151.383,5.0,632.0,idm,9,2
5843,Sömn,168000,False,41,Sanja Göransson,Sömn,0.186,0.00308,3,-36.144,1.0,0.0448,0.986,0.879,0.112,0.0396,96.221,4.0,261.0,sleep,16,1
5844,Good To Have That Feeling,244114,False,13,Deekline;Tippa Irie,"Welcome To The Jungle, Vol. 2: The Ultimate Jungle Cakes Drum & Bass Compilation",0.734,0.896,2,-3.572,1.0,0.0412,0.00406,0.0843,0.0574,0.407,87.502,4.0,356.0,breakbeat,4,2
5845,Queda de Moto,177341,False,36,Zé Vaqueiro,Vibe Original,0.752,0.787,1,-4.504,0.0,0.0428,0.187,0.0,0.0893,0.889,140.018,4.0,396.0,forro,7,0
5846,Skylight,299946,False,0,Overseer,Blade:Trinity,0.623,0.752,7,-9.565,1.0,0.0467,0.00179,0.783,0.119,0.169,110.007,4.0,545.0,breakbeat,4,2
5847,Traditional: Es ist ein Ros´ entsprungen,148360,False,0,Traditional;Wiener Sängerknaben;Gerald Wirth,Klassische Weihnachtsmusik,0.197,0.118,7,-19.047,1.0,0.0377,0.992,0.00107,0.0691,0.214,85.289,4.0,205.0,sleep,16,1
5848,Polyphony,348917,False,0,Alireza Mashayekhi;National Symphony Orchestra of Ukraine;Vladimir Sirenko,"Symphony, No. 1, Op. 7",0.239,0.0428,7,-20.367,1.0,0.0472,0.928,0.266,0.061,0.0395,91.778,4.0,656.0,iranian,12,2
5849,Parachute,176007,False,6,Porya Hatami,Phone to Logos,0.355,0.0892,7,-27.235,1.0,0.0564,0.975,0.899,0.0779,0.0486,68.976,1.0,201.0,iranian,12,2
5850,Ainda Sou o Teu Amor,204791,False,4,Priscila Senna;NATTAN,Ainda Sou o Teu Amor,0.672,0.806,9,-2.986,0.0,0.0323,0.265,0.0,0.135,0.798,144.005,4.0,489.0,forro,7,0
5851,Shipwreck Glue,358960,False,12,Kelpe,Ex-Aquarium,0.727,0.721,4,-10.135,1.0,0.131,0.0103,0.601,0.107,0.287,101.959,4.0,603.0,idm,9,2
5852,You're Never Too Old To Be Young,199773,False,22,The Dwarf Chorus,Snow White and the Seven Dwarfs (Original Motion Picture Soundtrack),0.831,0.178,7,-19.349,1.0,0.0544,0.962,0.0,0.105,0.786,120.763,4.0,394.0,disney,6,0
5853,Devotion - Radio Mix,243946,False,4,Ten City,Feel Good Saturday,0.706,0.842,6,-8.506,1.0,0.0404,0.0439,0.015,0.208,0.768,120.46,4.0,484.0,chicago-house,5,2
5854,Kreisligalegenden - Original Mix,190744,False,21,Summerfield United;Kreisligalegende,Geile Zeit,0.667,0.92,8,-2.154,1.0,0.105,0.121,0.0,0.101,0.561,136.03,4.0,420.0,happy,8,3
5855,Obhabe Keno,213016,False,46,Anupam Roy,Belaseshe,0.578,0.307,2,-11.479,1.0,0.032,0.871,2.72e-05,0.114,0.316,77.917,4.0,267.0,indian,10,0
5856,Take It Easy - Sonny Fodera & Mat.Joe Remix,407591,False,15,Gershon Jackson;Mat.Joe;Sonny Fodera,Defected Presents Sonny Fodera In The House,0.948,0.411,10,-7.538,1.0,0.0507,0.001,0.00451,0.0584,0.205,123.992,4.0,840.0,chicago-house,5,2
5857,"Every Time You Say Goodbye - Live From The Louisville Palace, Kentucky / 2002",184893,False,29,Alison Krauss & Union Station,Live,0.479,0.652,4,-9.869,1.0,0.0422,0.188,1.98e-05,0.947,0.78,107.161,4.0,330.0,bluegrass,2,0
5858,Why Should The Fire Die?,170746,False,27,Nickel Creek,Why Should The Fire Die?,0.549,0.0464,2,-18.13,1.0,0.0333,0.954,0.0,0.133,0.211,104.422,3.0,267.0,bluegrass,2,0
5859,Till Break of Day,339280,False,8,SubtractiveLAD,Where the Land Meets the Sky,0.138,0.252,4,-19.512,1.0,0.0463,0.975,0.947,0.115,0.0348,76.26,4.0,400.0,idm,9,2
5860,Get It Twisted,158117,False,21,Dither;Warface,Tools of Demolition,0.617,0.956,1,-2.395,1.0,0.0521,0.00042,0.0166,0.523,0.0704,170.082,4.0,439.0,idm,9,2
5861,Não Perdi Eu Me Livrei - Ao Vivo,166135,False,23,Humberto & Ronaldo,"Ao Vivo em Goiânia, Vol. 01",0.559,0.907,11,-4.486,0.0,0.145,0.431,0.0,0.968,0.865,184.043,4.0,506.0,forro,7,0
5862,In the Distant Travels,507141,False,36,Sadness,I Want to Be There,0.152,0.399,4,-8.259,1.0,0.0602,0.938,0.87,0.2,0.0365,135.296,5.0,1000.0,black-metal,1,2
5863,La La La Love Me,200600,False,46,Monophonics,Sound of Sinning,0.546,0.54,6,-5.879,1.0,0.0288,0.0292,0.0,0.11,0.453,87.967,3.0,289.0,afrobeat,0,0
5864,Bapelujah,77802,False,34,Beat Oven,Bapelujah,0.756,0.414,11,-9.943,0.0,0.133,0.0518,0.789,0.118,0.541,90.969,4.0,116.0,study,18,1
5865,Zendani,101800,False,0,Alireza Mashayekhi;Djamchid Chemirani;Keyvan Chemirani,Sheherazade,0.542,0.0974,9,-30.88,1.0,0.298,0.929,0.000736,0.11,0.432,83.478,5.0,139.0,iranian,12,2
5866,Na Hora H,165537,False,44,Bonde do Forró,"É Amor Demais, Vol. 3",0.591,0.868,7,-4.901,1.0,0.059,0.465,0.0,0.65,0.833,91.055,4.0,251.0,forro,7,0
5867,Meeresrauschen für Wellness,180086,False,43,Meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",0.169,0.999,10,-18.479,1.0,0.0666,0.549,0.978,0.871,1e-05,119.414,1.0,350.0,sleep,16,1
5868,El Síndrome de Peter Pan,192213,False,28,Porta,Reset,0.693,0.875,7,-5.166,1.0,0.309,0.305,0.0,0.254,0.845,90.557,4.0,274.0,spanish,17,0
5869,La Voz Del Presidente,313941,False,57,Viva Suecia,La Voz Del Presidente,0.532,0.685,10,-4.837,1.0,0.0359,0.369,0.613,0.104,0.213,128.006,4.0,645.0,spanish,17,0
5870,Hard Knock Days,272773,False,53,GENERATIONS from EXILE TRIBE,Hard Knock Days,0.559,0.936,6,-3.749,1.0,0.0874,0.0139,0.0,0.33,0.717,92.024,4.0,408.0,j-idol,14,3
