name,duration_ms,explicit,popularity,artists,album_name,key,loudness,mode,speechiness,instrumentalness,liveness,tempo,time_signature,n_beats,genre
無畏的明天,215374,False,28,Bii,無畏的明天,1,-4.326,1.0,0.038,1.87e-05,0.176,119.98,4.0,423.0,mandopop
Ze Nigmar,283380,False,46,Rotting Christ,Rituals,5,-4.871,1.0,0.0518,0.634,0.359,123.992,4.0,578.0,black-metal
O Fracasso Não É o Fim,289906,False,2,Gerson Rufino,O Fracasso Não É o Fim,1,-2.518,1.0,0.0488,0.0,0.143,145.997,4.0,685.0,brazil
我,246688,False,47,Jolin Tsai,MUSE,1,-10.745,1.0,0.0305,0.0,0.118,111.899,4.0,453.0,mandopop
W-V 2000 - Instrumental,34213,False,29,Kristen Anderson-Lopez;Robert Lopez;The Math Club,WandaVision: Episode 7 (Original Soundtrack),8,-7.216,1.0,0.0427,0.275,0.142,163.981,4.0,85.0,disney
Eviva Mallorca,180552,False,21,Chaos Team;Andy Luxx,Eviva Mallorca,0,-2.216,1.0,0.0836,0.0,0.357,140.122,4.0,416.0,happy
Comforting Evil,196752,False,19,Nosferatu,Demonic Playgrounds,7,-0.907,1.0,0.138,0.0,0.314,97.537,4.0,319.0,techno
ウォータープルーフ・ナイト,203033,False,15,Philosophy no Dance,ウォータープルーフ・ナイト,5,-4.567,1.0,0.0378,0.00675,0.2,130.047,4.0,433.0,j-idol
サイレントマジョリティー,265826,False,25,Keyakizaka46,永遠より長い一瞬 ~あの頃、確かに存在した私たち~(Complete Edition),1,-2.45,1.0,0.0827,0.0,0.314,123.02,4.0,533.0,j-idol
"Hips, Tits, Lips, Power!",258760,False,19,Pigface,The Best Of Pigface,4,-10.731,1.0,0.0591,0.0154,0.354,110.067,4.0,472.0,industrial
三人遊,237426,False,30,Khalil Fong,The Soulboy Collection,0,-10.006,1.0,0.0493,0.0,0.232,128.202,4.0,494.0,mandopop
Mazaak,212054,False,67,Anuv Jain,Mazaak,2,-11.292,1.0,0.0295,1.51e-06,0.114,145.972,4.0,502.0,indian
Those Sweet Words,202640,False,66,Norah Jones,Feels Like Home,2,-10.699,1.0,0.0317,0.000626,0.134,103.152,4.0,342.0,j-dance
Echo & Bounce,326306,False,14,Propellerheads,Decksandrumsandrockandroll,7,-7.289,1.0,0.0861,0.794,0.115,124.004,4.0,674.0,breakbeat
Another Kind Of Blues,277586,False,40,Fluke,Puppy,4,-9.327,0.0,0.0457,0.798,0.286,129.868,4.0,596.0,breakbeat
オレンジ,301906,False,22,PASSEPIED,ネオンと虎,10,-3.641,1.0,0.0288,0.00929,0.13,119.929,4.0,592.0,j-idol
Ocean Tides,284210,False,0,Kyson,Blackstone,0,-15.152,1.0,0.0314,0.653,0.103,151.383,5.0,632.0,idm
Take It to the Ground,282960,False,19,DJ Baby Anne,Babylicious (Continuous DJ Mix by Baby Anne),11,-7.246,0.0,0.0434,0.322,0.282,133.954,4.0,629.0,breakbeat
殘酷月光,269400,False,43,Yoga Lin,神秘嘉賓,9,-9.744,1.0,0.0288,0.0,0.0839,130.008,4.0,573.0,mandopop
Leão - Ao Vivo,345253,False,44,Rebeca Carvalho;Lukas Agustinho,Leão (Ao Vivo),4,-7.596,1.0,0.0437,0.00223,0.0786,133.93,4.0,759.0,brazil
kya karoon?,200275,False,62,Zaeden,Genesis 1:1,5,-8.324,0.0,0.035,7.42e-06,0.228,145.022,4.0,481.0,indian
Eifel - Radio Edit,201546,False,25,Brings,Hay! Hay! Hay!,11,-3.996,1.0,0.115,0.0,0.278,161.915,4.0,527.0,happy
雨燕,187699,False,19,PASSEPIED,ニュイ,10,-6.464,0.0,0.0323,0.0187,0.0786,126.008,4.0,384.0,j-idol
Pileh,242302,False,5,Electroqute,Tanpasin,4,-4.054,0.0,0.0487,0.0258,0.177,182.058,3.0,726.0,iranian
Mila Hai Jabse Tu,200265,False,36,Ashwin Adwani,Mila Hai Jabse Tu,1,-11.358,0.0,0.0312,1.04e-05,0.0884,119.958,4.0,387.0,indian
Breathe,336280,False,68,The Prodigy,The Fat of the Land,9,-6.183,1.0,0.0491,0.878,0.037,130.041,4.0,722.0,breakbeat
Show Some Love - TC VIP Mix,336279,False,15,TC;Little Grace,Show Some Love,7,-4.181,0.0,0.0372,0.00227,0.223,172.015,4.0,959.0,industrial
You Lord,194690,False,14,Rygin King,Therapy,11,-6.134,0.0,0.129,2.95e-06,0.322,89.995,4.0,289.0,j-dance
Hokey Fucking Pokey,222716,True,29,Psychostick,We Couldn't Think of a Title,8,-4.161,1.0,0.155,4.43e-06,0.426,178.767,4.0,663.0,industrial
青い青い星の名前,245453,False,23,Shiritsu Ebisu Chugaku,トレンディガール(Complete Edition),8,-3.864,1.0,0.0463,0.0,0.0432,189.911,4.0,749.0,j-idol
Fuck you!,297809,True,17,Art Of Fighters,Resurrection,7,-2.807,1.0,0.0619,0.178,0.147,155.024,4.0,760.0,happy
"Ranjha (From ""Shershaah"")",228855,False,79,Jasleen Royal;B Praak;Romy;Anvita Dutt,"Ranjha (From ""Shershaah"")",1,-5.843,1.0,0.0502,0.0,0.0971,82.941,4.0,309.0,indian
Voltando No Tempo,229933,False,38,Capital Do Sol,A Cara Do Forró,5,-7.029,1.0,0.0399,0.0,0.143,179.671,4.0,684.0,forro
NEVERMIND,159941,False,6,"Sarah, the Illstrumentalist",NEVERMIND,6,-15.111,1.0,0.0443,0.301,0.117,84.487,4.0,223.0,study
Jeová Jireh,390953,False,70,Aline Barros,Jeová Jireh,7,-7.683,1.0,0.0534,0.0,0.229,133.928,4.0,869.0,brazil
Fearless,376253,False,17,VNV Nation,Futureperfect,3,-6.599,0.0,0.0306,0.00389,0.108,139.988,4.0,874.0,industrial
Me Deixe Aqui,277692,False,47,Weslei Santos,Unplugged,4,-15.357,1.0,0.0404,7.47e-05,0.104,77.805,4.0,356.0,brazil
North Star Lullaby,146198,False,54,Peppa Pig,Peppa's Adventures: The Album,5,-10.574,1.0,0.0297,0.0,0.0628,79.951,4.0,190.0,disney
Chapel of Ghouls,297493,False,43,Morbid Angel,Altars of Madness,4,-7.14,1.0,0.0809,0.548,0.11,96.069,4.0,470.0,black-metal
幾分之幾 - 電影<花甲大人轉男孩>主題曲,228570,False,61,Crowd Lu,幾分之幾,1,-5.54,1.0,0.0257,0.0,0.1,143.819,4.0,530.0,mandopop
制服のマネキン,263133,False,23,Nogizaka46,Time flies (Complete Edition),5,-3.756,1.0,0.0748,0.0,0.364,130.026,4.0,560.0,j-idol
Broek Af - Anonymous Remix,209253,False,21,De Antennes,Broek Af,7,-9.038,1.0,0.0544,0.896,0.185,139.998,4.0,477.0,j-dance
Todo se transforma,217146,False,66,Jorge Drexler,Eco,9,-7.326,1.0,0.043,0.00236,0.0864,100.024,4.0,354.0,afrobeat
Vivendo de Solidão,241633,False,51,Limão Com Mel;NATTAN,Vivendo de Solidão,0,-3.659,1.0,0.0836,0.0,0.366,89.989,4.0,362.0,forro
Wind It Up - The Rewound Edit,211000,False,19,The Prodigy,Wind It Up (Rewound),1,-11.431,1.0,0.0378,0.782,0.234,145.096,4.0,503.0,breakbeat
Pause,171149,False,51,Prateek Kuhad,Pause,11,-11.771,1.0,0.0322,0.0542,0.116,111.576,4.0,298.0,indian
Full Throttle,332540,False,35,LeKtriQue;MIDNIGHT CVLT,Night Fall,8,-4.473,0.0,0.0528,0.676,0.11,125.995,4.0,689.0,techno
2nd Street,135383,False,9,Audio Avenues,2nd Street,4,-14.606,0.0,0.078,0.931,0.187,135.006,4.0,301.0,study
Dansaki,324572,False,44,Lara George,Higher,4,-2.963,1.0,0.0497,0.0288,0.0962,139.497,3.0,752.0,afrobeat
Devil Stuff,311106,False,32,Evil Nine,You Can Be Special Too,0,-5.604,1.0,0.03,0.662,0.292,131.994,4.0,685.0,breakbeat
River Flows In You - Piano & Cello,160698,False,42,Benny Martin;The Wong Janice,River Flows In You (Piano & Cello),2,-15.525,1.0,0.057,0.899,0.0772,70.275,4.0,177.0,disney
Shooz Who,350477,False,8,Datassette,Existenzmaximum - EP,8,-12.032,1.0,0.0396,0.843,0.0619,127.995,4.0,745.0,idm
Kali Ma,367266,False,35,Cult Of Fire,Ascetic Meditation Of Death,9,-4.131,0.0,0.0784,0.737,0.322,93.742,4.0,559.0,black-metal
Recomeçar,255066,False,47,Aline Barros,O Poder do Teu Amor,11,-6.494,1.0,0.065,0.0,0.106,192.297,4.0,802.0,brazil
Claw / Crawl,244666,False,17,Youth Code;King Yosef,A Skeleton Key in the Doors of Depression,10,-3.342,0.0,0.0485,0.000497,0.147,134.971,4.0,546.0,industrial
Mørkeleggelse,337634,False,17,Mork,Det Svarte Juv,8,-8.999,1.0,0.122,0.807,0.12,130.0,4.0,724.0,black-metal
Te amo (feat. Chenoa),251550,False,29,Sergio Dalma;Chenoa,Te amo EP,5,-5.397,0.0,0.0324,0.0,0.0945,184.126,3.0,759.0,spanish
Sapphire,300503,False,52,Alcest,Spiritual Instinct,8,-8.138,0.0,0.0386,0.85,0.0791,74.999,4.0,370.0,black-metal
Paraíso Que Me Cerca,217647,False,46,BK;JXNV$;Mayra Andrade,Cidade do Pecado,0,-5.682,1.0,0.0708,0.0139,0.201,118.047,4.0,424.0,brazil
Death Ray,182068,False,8,Far Too Loud;Getsix;CRT Weekend,Death Ray,7,-6.507,1.0,0.0664,0.939,0.056,173.971,4.0,527.0,breakbeat
Erro Planejado,183144,False,0,Rafinha o Big Love,É Bom de Verdade,7,-4.46,1.0,0.0477,0.0,0.197,141.84,4.0,425.0,forro
Mujer Bruja,203773,False,0,Lola Indigo;Mala Rodríguez,Perreo Tenebroso Vol. 5,10,-2.166,0.0,0.0629,0.000106,0.0885,105.964,4.0,356.0,spanish
Get Up,262884,False,13,Stanton Warriors;Ruby Goe;Hollywood Holt,Get Up,6,-4.07,0.0,0.0585,0.00527,0.0813,130.029,4.0,544.0,breakbeat
Eagle's Wings - Live at Team Night,196021,False,42,Hillsong Worship;Brooke Ligertwood,Team Night,0,-11.963,1.0,0.029,2.62e-06,0.106,92.228,5.0,294.0,afrobeat
(......戀人絮語)(feat. 林嘉欣),224205,False,37,吳青峰;林嘉欣,馬拉美的星期二,0,-10.135,1.0,0.0382,0.000389,0.138,135.854,4.0,489.0,mandopop
來自天堂的魔鬼,245493,False,59,G.E.M.,新的心跳,7,-5.576,0.0,0.0301,0.0,0.0876,135.993,4.0,548.0,mandopop
痴心絕對,262400,False,59,Sam Lee,痴心絕對,11,-4.95,1.0,0.0247,0.0,0.344,106.764,4.0,461.0,mandopop
Utrydd Dei Svake,382893,True,8,Kvelertak,Kvelertak,9,-4.582,1.0,0.057,0.75,0.102,161.953,4.0,1022.0,black-metal
We Talked Today,195000,False,3,Justnormal,As We Pass By,4,-9.908,1.0,0.0449,0.103,0.0963,79.973,4.0,261.0,study
'74-'75,278973,False,68,The Connells,Ring,11,-9.169,1.0,0.025,0.00227,0.0675,144.202,4.0,659.0,j-idol
Bandeya - Lofi Flip,183720,False,47,Jay Kava;Arijit Singh;Shaarib Toshi,Bandeya (Lofi Flip),7,-12.467,1.0,0.032,0.902,0.102,79.723,4.0,243.0,indian
Do It Again,332973,False,53,The Chemical Brothers,We Are The Night,4,-5.144,1.0,0.0662,0.704,0.104,123.974,4.0,688.0,breakbeat
Olhares,237065,False,54,Rap Box;Cynthia Luz;Léo Casa 1;Sant,Olhares,0,-3.873,0.0,0.0921,0.0,0.087,92.089,4.0,363.0,brazil
Painting My Thoughts,149831,False,34,Obie Hans,Painting My Thoughts,9,-17.446,1.0,0.0614,0.954,0.108,80.005,4.0,192.0,study
Uncomplicated - Live,349000,False,40,Hillsong Young & Free,All Of My Best Friends,7,-9.841,1.0,0.0283,1.41e-05,0.352,143.997,4.0,833.0,afrobeat
I Won't Say (I'm in Love) / Shizuka Kudo,139066,False,36,Shizuka Kudo,Hercules (Original Motion Picture Soundtrack/Japanese Version),0,-15.717,1.0,0.0561,0.0,0.231,120.957,4.0,276.0,j-idol
Amar-Te Mais,259160,False,57,Davidson Silva,Tomé,7,-7.175,1.0,0.0256,1.21e-05,0.204,139.984,4.0,593.0,brazil
Tin Roof (feat. Blessing Offor),203752,False,48,Chris Tomlin;Blessing Offor,Chris Tomlin & Friends,8,-8.296,1.0,0.0339,4.92e-05,0.0994,82.134,5.0,274.0,forro
Rein raus,189973,False,57,Rammstein,Mutter,9,-4.566,1.0,0.0488,0.131,0.164,122.153,4.0,384.0,industrial
Perfeito Demais - Ao Vivo,194429,False,42,Taty Girl,"Baú da Taty Girl, Pt. 1 (Ao Vivo)",0,-3.578,1.0,0.116,1.22e-06,0.238,91.358,4.0,296.0,forro
Cura-me,310590,False,50,Fernanda Brum,Cura-me,11,-5.26,1.0,0.035,0.0,0.0743,145.963,4.0,751.0,brazil
I'll Answer The Call,110760,False,25,Ralph Stanley,I'll Answer The Call,5,-12.961,1.0,0.0292,0.0,0.0652,119.212,4.0,210.0,bluegrass
Salt Lamp,138759,False,37,Jobii,Runoff,7,-7.129,1.0,0.0539,0.759,0.0951,154.021,4.0,354.0,study
19 summer note.,226160,False,22,SILENT SIREN,19 summer note.,8,-1.842,1.0,0.0857,0.000591,0.0434,173.099,4.0,644.0,j-idol
The Deadest Bar,286973,False,15,Casino Versus Japan,Echo Counting,0,-17.533,1.0,0.0268,0.873,0.296,95.011,4.0,449.0,idm
Longe do Fim,222857,False,52,MISAEL,Longe do Fim,7,-11.67,0.0,0.148,0.0,0.362,139.905,4.0,516.0,brazil
Single,268253,False,38,Shadya Lan,KO One,11,-4.129,1.0,0.0314,6.15e-06,0.107,127.997,4.0,564.0,mandopop
"Good News - From ""James and the Giant Peach"" / Soundtrack Version",260053,False,18,Randy Newman,James And The Giant Peach,0,-8.609,1.0,0.0426,3.18e-05,0.0762,120.18,4.0,508.0,disney
Confidencial,205180,False,55,Zé Vaqueiro,O Estouro das Vaquejadas,3,-3.062,1.0,0.0384,1.26e-06,0.142,155.97,4.0,527.0,forro
Des promesses,423668,False,18,Voilaaa;Pat Kalla,Des Promesses,7,-9.46,0.0,0.0382,0.0301,0.0878,134.019,4.0,945.0,afrobeat
O Teatro Dos Vampiros - Ao Vivo Em São Paulo / 1999,336733,False,51,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),7,-8.927,1.0,0.151,0.0,0.226,110.457,4.0,574.0,brazil
Aether,373761,False,19,Mr. Fingers,Cerebral Hemispheres,2,-14.334,1.0,0.0702,0.858,0.111,109.002,4.0,675.0,chicago-house
Enchanting Flute,197500,False,58,Rakesh Chaurasia,Krishna Aur Kans,2,-14.203,1.0,0.0281,0.866,0.075,99.989,4.0,323.0,indian
Aankhon Mein Teri,72121,False,0,Manas Roy,Aankhon Mein Teri,6,-10.817,1.0,0.0291,0.00035,0.167,113.873,4.0,130.0,indian
Tubarão,142333,False,35,BaianaSystem,Oxeaxeexu,0,-4.205,1.0,0.0429,0.836,0.153,131.065,4.0,306.0,afrobeat
"Jhumritalaiyya (From ""Jagga Jasoos"")",239374,False,47,Pritam;Arijit Singh;Mohan Kannan,"Jhumritalaiyya (From ""Jagga Jasoos"")",0,-5.24,1.0,0.0452,1.41e-05,0.0813,88.943,4.0,345.0,indian
X-Files,245635,False,13,DJ Icey,Trackotron 2,8,-6.046,1.0,0.0958,0.838,0.123,128.005,4.0,519.0,breakbeat
Nauliza,220670,False,28,BaianaSystem;Makavelli;Jaymitta,ATO 1: Navio Pirata,4,-4.49,0.0,0.112,0.00323,0.257,169.967,4.0,615.0,afrobeat
O Santo De Polvora,157800,False,23,Chris Thile,How To Grow A Woman From The Ground,7,-12.725,1.0,0.0388,0.863,0.302,116.678,4.0,301.0,bluegrass
Bhayanak Atma,210309,False,48,Nucleya;Gagan Mudgal,Raja Baja,5,-7.046,1.0,0.152,0.16,0.142,194.043,4.0,669.0,indian
95,209662,False,0,Farzad Golpayegani,Six,11,-6.223,0.0,0.0291,0.0201,0.183,81.676,4.0,273.0,iranian
Haunt,294548,False,38,Rival Consoles,Odyssey / Sonne,5,-10.248,0.0,0.046,0.858,0.405,147.413,4.0,704.0,idm
Dark Side Of The Mountain,230000,False,21,Unspoken Tradition,Myths We Tell Our Young,2,-6.591,1.0,0.0292,0.00768,0.084,112.014,4.0,423.0,bluegrass
Loving Me Wrong,216573,False,20,Stanton Warriors,Rebel Bass,7,-6.093,1.0,0.0476,0.349,0.178,128.0,4.0,456.0,breakbeat
Nashville Blues,116386,False,28,Flatt & Scruggs,Town and Country,2,-15.779,1.0,0.032,0.974,0.141,129.856,4.0,243.0,bluegrass
如果沒有你,287013,False,55,Karen Mok,如果沒有你,11,-11.657,1.0,0.0307,0.0,0.211,125.893,4.0,594.0,mandopop
Trapped in Thunder,347873,True,0,Azhirock,Rope,11,-3.947,1.0,0.0328,3.64e-05,0.344,89.995,4.0,517.0,iranian
After Laughter Comes Tears,284102,False,14,The Dynamics,After Laughter Comes Tears,0,-12.384,1.0,0.0645,0.00644,0.156,83.007,4.0,378.0,afrobeat
Ich glaub es geht schon wieder los,198653,False,26,Willi Herren;Markus Becker,"Schlager Pur, Vol. 2",10,-5.288,1.0,0.0975,2.29e-06,0.271,136.001,4.0,437.0,happy
Every Time It Rains,212000,False,19,Randy Newman,Bad Love,10,-11.248,1.0,0.0266,0.00309,0.086,89.003,4.0,305.0,disney
你我相逢,253826,False,22,Jody Chiang;施文彬,愛不對人,0,-11.279,1.0,0.026,1.28e-05,0.218,95.938,4.0,397.0,mandopop
Se Livra Dele,193777,False,36,Unha Pintada,Se Livra Dele,0,-5.521,1.0,0.0472,0.0,0.101,134.996,4.0,433.0,forro
一個人的心事,253586,False,35,詹雅雯,詹雅雯 女人夢,3,-5.648,1.0,0.0289,2.77e-06,0.158,127.794,4.0,539.0,mandopop
Zo'n vriend als ik,149173,False,38,Pierre Bokma,Aladdin (Originele Nederlandstalige Soundtrack),7,-13.805,1.0,0.0914,0.0,0.407,97.886,4.0,236.0,disney
Fais Do Do,77866,False,30,The Wiggles,Yummy Yummy,7,-8.768,1.0,0.0319,0.0,0.151,153.153,3.0,188.0,disney
原宿いやほい,221250,False,25,Kyary Pamyu Pamyu,原宿いやほい,7,-0.544,1.0,0.0318,0.0111,0.148,127.995,4.0,458.0,j-idol
偶然偶然,188973,False,21,黃仲崑,經典復刻21黃仲崑,6,-8.522,1.0,0.038,0.0,0.215,109.653,4.0,340.0,mandopop
純情U-19,227866,False,24,NMB48,純情U-19 (劇場盤),2,-2.731,0.0,0.142,0.000235,0.361,137.981,4.0,513.0,j-idol
Breathe (feat. RZA) [Liam H and Rene LaVice Re-Amp],149233,False,46,The Prodigy;RZA;René LaVice,Breathe (feat. RZA) [Liam H and Rene LaVice Re-Amp],5,-1.866,0.0,0.128,0.000667,0.22,141.911,4.0,351.0,breakbeat
Como Ayer,217217,False,27,Juanafé,Parrilladas Vargas (Vol. II),1,-8.872,0.0,0.0352,1.16e-06,0.137,102.481,4.0,363.0,afrobeat
太宰治を読んだか?,284720,False,21,NMB48,てっぺんとったんで! (通常盤Type-B),4,-2.438,1.0,0.0354,0.0,0.334,112.99,4.0,519.0,j-idol
The Nobodies,215426,False,61,Marilyn Manson,Holy Wood,4,-5.219,1.0,0.0638,3.45e-05,0.0447,150.072,4.0,536.0,industrial
Soul Patrol,331776,False,15,Total Science;MC Conrad,Soul Patrol,6,-2.855,1.0,0.0825,0.119,0.32,175.951,4.0,960.0,industrial
Dunno,284947,True,19,Andy Thorn,Dunno,9,-12.139,1.0,0.0373,0.00563,0.0985,90.026,4.0,417.0,bluegrass
艶姿ナミダ娘,257677,False,31,Kyoko Koizumi,艶姿ナミダ娘,6,-7.248,0.0,0.0395,0.000723,0.0664,147.758,4.0,628.0,techno
A Thousand Times,291462,False,15,Redeyes;[ K S R ],A Thousand Times,7,-5.053,0.0,0.0501,0.0499,0.214,87.011,4.0,408.0,idm
Nadie Como Tú,266448,False,38,Cyclo;Zarcort;Piter-G,Amor y Muerte,8,-10.015,0.0,0.109,2.32e-05,0.105,97.976,4.0,434.0,spanish
"Snap Your Fingers, Snap Your Neck",251533,False,58,Prong,Cleansing,5,-6.752,1.0,0.0424,0.108,0.0792,137.38,4.0,573.0,industrial
Showghe Kooch,237333,False,0,Negin Zomorrodi,InMigration,4,-13.305,0.0,0.0342,0.84,0.279,134.253,4.0,521.0,iranian
Pagode Russo,131533,False,55,Luiz Gonzaga,Danado de Bom,2,-5.232,0.0,0.0367,0.000146,0.26,143.81,4.0,310.0,forro
The Whistle Song - Cinthie Extended Remix,391680,False,10,Frankie Knuckles;Eric Kupper;Director's Cut;CINTHIE,The Whistle Song (Cinthie Remix),7,-6.969,1.0,0.0529,0.89,0.0532,124.993,4.0,801.0,chicago-house
Cuidando De Longe - Ao Vivo,199400,False,35,Israel Novaes;Jefferson Moraes,Forró Do Israel (Ao Vivo),1,-3.043,1.0,0.0491,0.0,0.402,101.947,4.0,338.0,forro
Nené,207533,False,27,Cepeda,Nené,9,-4.499,1.0,0.0601,0.0,0.165,170.027,4.0,579.0,spanish
Baadaabaad,290000,False,0,Rojin Sharafi,Zangaar,7,-13.288,0.0,0.16,0.362,0.111,88.553,1.0,423.0,iranian
What Will Be Will Be,217706,False,13,Allo Darlin',Allo Darlin',0,-15.176,1.0,0.0385,7.73e-05,0.129,138.705,4.0,495.0,techno
Nascency,370285,False,10,MIKTEK,Elsewhere,5,-13.448,0.0,0.028,0.768,0.105,140.024,4.0,859.0,idm
Estoy Hecho De Pedacitos De Ti,218520,False,61,Antonio Orozco,Diez,2,-6.788,1.0,0.0309,0.0,0.119,144.11,4.0,516.0,spanish
Disciple of Death,257131,True,19,Witchtrap,Trap the Witch,2,-7.084,1.0,0.0597,0.234,0.087,95.993,4.0,406.0,black-metal
Mostra,148119,False,34,Henry Freitas,O Forró Voltou,10,-1.373,1.0,0.0741,4.21e-05,0.137,160.013,4.0,375.0,forro
Opus Eclipse,219826,False,17,Therion,Theli,2,-6.797,1.0,0.0276,0.82,0.231,129.97,4.0,469.0,black-metal
Creatures of Habit,187493,True,22,Deicide,Serpents of the Light,1,-5.143,1.0,0.139,0.93,0.263,176.089,4.0,309.0,black-metal
好きだ!!!,254133,False,34,≠ME,まほろばアスタリスク Special Edition,1,-3.106,1.0,0.0749,0.000531,0.389,173.917,4.0,723.0,j-idol
Naturesounds: Surrounding Gentle Waves On a Sandy Shore for Sleep Disorder / Apnea,235066,False,44,Natural White Noise Relaxation,Baby Sleep White Noise: Ultimate Album to Help Babies Sleep Through the Night,10,-16.719,0.0,0.1,0.0,0.517,68.78,4.0,262.0,sleep
Bottom Dollar,166000,False,27,Mile Twelve,Bottom Dollar,7,-8.643,1.0,0.0294,0.0297,0.311,135.071,4.0,351.0,bluegrass
わたし、魔法使い (instrumental),210053,False,0,=LOVE,Be Selfish(Special Edition),1,-6.392,0.0,0.0605,0.881,0.221,175.054,4.0,601.0,j-idol
Diga pra Mim,221973,False,0,Zezo,25 Sucessos de Zezo (O Principe dos Teclados),4,-4.65,0.0,0.045,0.0256,0.0445,90.003,4.0,332.0,forro
Panela,173413,False,32,BaianaSystem;As Ganhadeiras de Itapuã,Duas Cidades,7,-5.472,1.0,0.0926,0.712,0.112,143.035,4.0,408.0,afrobeat
Daevayasna,426500,False,0,From The Vastland,Daevayasna,11,-2.827,1.0,0.0927,0.638,0.122,120.191,4.0,848.0,iranian
The Feeling - 2022 Remaster,368840,False,63,Massano,In My System EP,11,-9.065,0.0,0.0588,0.883,0.221,123.983,4.0,739.0,techno
鴛鴦酒杯,209266,False,28,Jody Chiang;Hong Ronghong,不想伊,0,-11.025,0.0,0.0348,8.01e-05,0.183,93.359,4.0,317.0,mandopop
Ye Tune Kya Kiya Lofi Flip,201430,True,48,Silent Ocean;Sanish Nair;Ravikiran,Ye Tune Kya Kiya Lofi Flip,2,-15.579,0.0,0.0313,0.000136,0.344,87.033,4.0,291.0,indian
Você Me Fez a Cabeça,247437,False,44,Iguinho e Lulinha,Simbora pra Vaquejada,7,-3.987,1.0,0.0346,0.0,0.278,159.983,4.0,660.0,forro
The Zapper (Zap VIP),190664,False,18,DJ Icey,Ride Mountain Ride,7,-6.579,1.0,0.0587,0.753,0.109,127.99,4.0,400.0,breakbeat
unity,204000,False,37,meadowzz,power to flow,5,-14.737,1.0,0.0414,0.911,0.132,140.056,4.0,467.0,study
Sun's Gonna Shine,185346,False,24,Steve Martin;Edie Brickell,Love Has Come For You,0,-9.494,1.0,0.0312,0.0,0.11,89.53,4.0,261.0,bluegrass
My Joe,210573,False,19,Flower,F,4,-3.256,0.0,0.061,6.06e-05,0.11,117.829,4.0,404.0,j-idol
Leef Voor `t Weekend,191066,False,35,PartyfrieX;DJ Carlo,Partyfreak,0,-6.676,1.0,0.134,0.00154,0.374,150.16,4.0,468.0,happy
Earworm,197769,False,0,Out of Nowhere,Earworm,4,-2.252,1.0,0.121,0.0,0.347,194.923,3.0,631.0,iranian
Não Vendo Não,176470,False,49,Alemão Do Forró;Soró Silva,Não Vendo Não,0,-3.001,1.0,0.047,0.0,0.0768,169.901,4.0,497.0,forro
Mat Aazma Re,251480,False,65,Pritam;KK,Murder 3 (Original Motion Picture Soundtrack),0,-2.946,0.0,0.0409,0.0,0.0522,89.842,4.0,365.0,indian
Children - Extended Mix,343111,False,41,Deborah de Luca;Robert Miles,Children,6,-10.406,1.0,0.0377,0.892,0.11,134.973,4.0,767.0,techno
Usual Rules,258179,False,21,Hybrid,Light Of The Fearless,3,-8.041,0.0,0.0279,2.19e-05,0.127,110.129,3.0,462.0,breakbeat
Listen To Me,416281,False,42,Lilly Palmer,Listen To Me,4,-5.154,1.0,0.0645,0.887,0.0805,128.007,4.0,880.0,techno
"Dark As The Night, Blue As The Day",231493,False,18,Michael Cleveland,"Let 'Er Go, Boys!",9,-7.949,1.0,0.029,0.00081,0.104,108.655,4.0,410.0,bluegrass
It's Delicious,399840,False,29,3 Steps Ahead,Most Wanted and Mad,5,-6.962,1.0,0.0435,0.0983,0.363,97.55,4.0,641.0,happy
Foggy Mountain Special,120840,False,26,Flatt & Scruggs,Columbia Records Country Music Foundation Heritage Edition,8,-10.434,1.0,0.062,0.922,0.0841,109.371,4.0,215.0,bluegrass
A short break,122857,False,38,Sail & Weep,A short break,9,-9.735,0.0,0.115,0.965,0.0929,79.98,4.0,161.0,study
Beneath the City of the Monkey God,244440,False,19,The Sorcerers,In Search of the Lost City of the Monkey God,0,-8.782,1.0,0.0338,0.852,0.0894,60.402,4.0,242.0,afrobeat
Brincar de Amar - Ao Vivo,207946,False,44,Cavalo De Pau,"Forró Cavalo de Pau, Vol. I (Ao Vivo)",6,-5.006,0.0,0.0409,0.0013,0.319,101.055,4.0,350.0,forro
Meu Ex Amor / Hoje Eu Quero Te Amar / Tem Nada a Ver / Te Cuida Coração - Ao Vivo,348544,False,44,Humberto & Ronaldo,Copo Sujo (Ao Vivo),4,-4.835,1.0,0.0289,0.0,0.216,133.949,4.0,778.0,forro
Waves Rushing Upon the Sandy Sea Beach,92199,False,39,Natural Sounds;Natural White Noise for Babies;Nature Sound Collection;Sea Nature Players;Seashore Waves,"Waves of the Sea, Ocean and Lakes",8,-12.494,1.0,0.0642,0.999,0.506,84.261,3.0,131.0,sleep
痴情月娘島,324933,False,23,Huang Yee Ling,台灣歌古早曲,9,-14.867,1.0,0.0324,0.0,0.0728,144.092,4.0,766.0,mandopop
